,Chucky,Hammer,Katze,Kreatur,Munster,Pedro,binary_alpha_digits,caltech101,caltech_birds2010,caltech_birds2011,cats_vs_dogs,cifar100,cifar10,colorectal_histology,deep_weeds,default,eurosat,fashion_mnist,horses_or_humans,mnist
caltech_birds2011_90,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_91,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_92,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_93,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_94,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_95,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_96,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_97,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_98,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
caltech_birds2011_99,0.60393,0.57404,0.60042,0.60081,0.61432,0.51712,0.59937,0.61180,0.58123,0.60250,0.58808,0.60723,0.59840,0.58217,0.58727,0.60224,0.59132,0.59533,0.59988,0.61082
cats_vs_dogs_0,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_1,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_2,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_3,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_4,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_5,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_6,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_7,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_8,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_9,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_10,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_11,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_12,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_13,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_14,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_15,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_16,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_17,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_18,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_19,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_20,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_21,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_22,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_23,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_24,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_25,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_26,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_27,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_28,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_29,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_30,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_31,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_32,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_33,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_34,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_35,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_36,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_37,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_38,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_39,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_40,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_41,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_42,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_43,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_44,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_45,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_46,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_47,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_48,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_49,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_50,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_51,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_52,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_53,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_54,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_55,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_56,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_57,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_58,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_59,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_60,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_61,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_62,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_63,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_64,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_65,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_66,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_67,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_68,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_69,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_70,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_71,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_72,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_73,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_74,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_75,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_76,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_77,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_78,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_79,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_80,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_81,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_82,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_83,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_84,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_85,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_86,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_87,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_88,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_89,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_90,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_91,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_92,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_93,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_94,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_95,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_96,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_97,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_98,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cats_vs_dogs_99,0.59148,0.86368,0.85392,0.81943,0.57724,0.73613,0.81676,0.58047,0.55024,0.81967,0.86254,0.85730,0.84527,0.86419,0.85590,0.83431,0.86962,0.84526,0.81534,0.57765
cifar100_0,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_1,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_2,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_3,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_4,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_5,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_6,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_7,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_8,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_9,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_10,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_11,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_12,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
cifar100_13,0.88139,0.87329,0.85810,0.86258,0.87623,0.80777,0.83873,0.80710,0.79553,0.85693,0.87645,0.87361,0.87373,0.86289,0.87101,0.85928,0.87016,0.86223,0.82059,0.88043
